Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
Needs Replacement,2024.0,77-632-9055,-0.4966165081613042,-1.419657262195846,Major Service at 107839 km,Valid Until [date],Available,Sunroof,-1.5477087883543683,-0.5524940781755548,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
New,2023.0,36-814-7468,0.8842107259983765,1.2906247237724084,Major Service at 101872 km,Valid Until [date],Available,Sunroof,-1.2021146501902096,-0.34732892055895853,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
New,2016.0,99-642-7390,-0.9969822570410288,0.9600328469402061,No Service Record,No Current Insurance,Not Available,Sunroof,1.2170443169589014,0.6426179012501267,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
Used,2020.0,28-214-8448,-0.8333149201004517,-0.3483698915702105,No Service Record,Valid Until [date],Not Available,Sunroof,-0.16533223569773342,-0.06321852370607245,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
Used,2023.0,89-290-1598,-0.04888577148064512,0.45938333122685826,Major Service at 101610 km,Valid Until [date],Available,Music System,-1.2021146501902096,-0.2466962613636887,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
New,2021.0,17-671-9098,0.46057360762847677,1.5279565325874187,No Service Record,No Current Insurance,Available,Sunroof,-0.5109263738618921,-0.21267219272567306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
New,2019.0,11-998-6601,-1.337822322351981,0.29225197372241274,Full Service History,No Current Insurance,Not Available,"Music System, Leather Seats",0.18026190246642526,1.1298806540829764,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
New,2018.0,13-328-4420,0.7480403660088677,1.655176182557585,Major Service at 71641 km,Valid Until [date],Available,Sunroof,0.525856040630584,-0.2674572805668931,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
New,2023.0,63-999-6951,0.8208614365983379,-1.5306308559430026,Major Service at 127301 km,No Current Insurance,Not Available,Sunroof,-1.2021146501902096,-0.7282589514230244,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
New,2015.0,92-148-6435,1.6199664439051915,-1.6808581767965414,No Service Record,No Current Insurance,Not Available,Leather Seats,1.56263845512306,-0.7794490599131225,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
Needs Replacement,2020.0,33-850-6926,-0.24491202628701797,1.2832787186004266,Major Service at 123521 km,No Current Insurance,Available,"Music System, Sunroof, Leather Seats, GPS",-0.16533223569773342,0.018623808408309576,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
New,2022.0,88-790-5477,-0.5404099907709954,1.186451704053056,Full Service History,Valid Until [date],Available,"Sunroof, GPS, Alloy Wheels",-0.8565205120260508,0.1891194265043525,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
Needs Replacement,2018.0,24-272-4305,-1.4173060527134846,-1.4310290686700926,Full Service History,Valid Until [date],Available,"GPS, Sunroof",0.525856040630584,0.08442057262430856,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
Needs Replacement,2018.0,14-501-8531,1.0203090572335929,-0.417193778564517,No Service Record,No Current Insurance,Available,"Sunroof, Music System",0.525856040630584,-0.5941797235488089,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Used,2017.0,15-427-5799,-1.502570090606942,0.4196317899809487,Full Service History,No Current Insurance,Available,Alloy Wheels,0.8714501787947426,2.1177831245893253,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
Used,2020.0,16-293-1812,-1.478584515427621,1.270720815828524,Full Service History,No Current Insurance,Not Available,Leather Seats,-0.16533223569773342,2.728836736863643,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
Used,2022.0,38-220-4105,0.11107208461388088,-1.29901741650465,Major Service at 63073 km,Valid Until [date],Available,"Sunroof, GPS",-0.8565205120260508,-0.6298938560732498,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Needs Replacement,2024.0,66-679-2860,-0.18691087189317937,1.6272250008277758,No Service Record,Valid Until [date],Available,"Sunroof, GPS",-1.5477087883543683,0.06429772963535148,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
New,2018.0,69-412-6090,-1.6929420882013728,1.0495484868644318,Full Service History,Valid Until [date],Not Available,Leather Seats,0.525856040630584,6.2914706540638035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
New,2023.0,94-855-8483,-0.4516705654829369,0.005385493615129487,No Service Record,No Current Insurance,Not Available,"Alloy Wheels, Sunroof, GPS, Music System",-1.2021146501902096,-0.18786316605543255,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
Used,2015.0,49-950-4503,-0.29709685877175696,0.33924129967518946,No Service Record,No Current Insurance,Available,Sunroof,1.56263845512306,-0.17605004041334246,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
New,2024.0,71-911-9150,-1.2267179688561771,0.8044204757425628,Major Service at 52489 km,No Current Insurance,Not Available,"Sunroof, Music System, GPS",-1.5477087883543683,1.0842325829665227,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
Used,2024.0,26-880-5195,-0.8682308587436225,-1.6998573616520676,Major Service at 147291 km,No Current Insurance,Not Available,"Alloy Wheels, Leather Seats, Sunroof",-1.5477087883543683,-0.5361804484794082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
New,2023.0,52-930-2345,1.6276735206144628,-1.5358860417289695,Full Service History,No Current Insurance,Not Available,Sunroof,-1.2021146501902096,-0.7640979637444391,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Needs Replacement,2016.0,47-239-5885,-0.8186750757905508,-1.6391673248157774,No Service Record,No Current Insurance,Available,"Leather Seats, Sunroof, GPS",1.2170443169589014,-0.5307661163270085,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
New,2020.0,45-186-5601,1.6055606930467403,-0.19535481153531864,Full Service History,Valid Until [date],Not Available,"Music System, GPS",-0.16533223569773342,-0.6184134444648911,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
Used,2023.0,74-607-1500,0.34527357919514906,0.31130310440119396,Major Service at 140969 km,No Current Insurance,Not Available,"Music System, Leather Seats, Sunroof, Alloy Wheels",-1.2021146501902096,-0.3839212470197923,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
Used,2016.0,58-957-3486,-0.09163483715309866,1.2027323908249024,No Service Record,No Current Insurance,Available,"GPS, Leather Seats, Alloy Wheels, Music System",1.2170443169589014,-0.07521127017385518,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
