Company Name,Car Name,Variant,Fuel Type,Tyre Condition,Make Year,Owner Type,Registration Number,Mileage,Price,Transmission Type,Body Color,Service Record,Insurance,Registration Certificate,Accessories
Maruti Suzuki,Elantra,SL,CNG,New,2022.0,Third,92-990-8422,96052.0,975825.0,Automatic (Tiptronic),Red,No Service Record,Valid Until [date],Available,"Sunroof, Alloy Wheels"
Hyundai,Kwid,LE,Diesel,Used,2021.0,First,58-598-8393,47215.0,235126.0,Manual,Red,Full Service History,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Music System"
Honda,Seltos,XL,Diesel,Used,2023.0,Second,14-880-2294,122611.0,383386.0,Manual,Black,Major Service at 64079 km,Valid Until [date],Available,Alloy Wheels
Kia,Polo,Highline,Petrol,New,2015.0,First,89-477-2562,71898.0,332158.0,Manual,Red,Major Service at 144285 km,No Current Insurance,Available,"Alloy Wheels, Leather Seats"
Honda,Polo,SL,Diesel,Needs Replacement,2023.0,Third,80-698-2468,190093.0,640243.0,Automatic (Tiptronic),Gold,Full Service History,Valid Until [date],Not Available,"Music System, GPS"
Toyota,Camry,GT,CNG,Used,2015.0,Third,34-350-8198,24406.0,551875.0,Automatic (Tiptronic),Blue,Major Service at 120288 km,Valid Until [date],Available,"Sunroof, Alloy Wheels"
Volkswagen,Polo,Highline,Diesel,New,2018.0,Second,19-219-5203,196655.0,364562.0,Manual,Black,Major Service at 74601 km,Valid Until [date],Available,"Sunroof, Leather Seats"
Honda,Seltos,XL,CNG,Used,2015.0,Second,25-759-5574,83887.0,531267.0,Automatic,Black,No Service Record,No Current Insurance,Not Available,Sunroof
Toyota,Sunny,Highline,Diesel,Needs Replacement,2024.0,First,77-632-9055,77199.0,280166.0,Manual,Maroon,Major Service at 107839 km,Valid Until [date],Available,Sunroof
Ford,Accord,ZXI,Petrol,New,2023.0,Second,36-814-7468,153881.0,906268.0,Automatic,Grey,Major Service at 101872 km,Valid Until [date],Available,Sunroof
Maruti Suzuki,Kwid,XL,CNG,New,2016.0,Second,99-642-7390,49412.0,829898.0,Automatic,Red,No Service Record,No Current Insurance,Not Available,Sunroof
Ford,Elantra,RXE,Diesel,Used,2020.0,Third,28-214-8448,58501.0,527644.0,Manual,Gold,No Service Record,Valid Until [date],Not Available,Sunroof
Nissan,Swift,SE,CNG,Used,2023.0,First,89-290-1598,102063.0,714243.0,Manual,White,Major Service at 101610 km,Valid Until [date],Available,Music System
Chevrolet,Sunny,LE,Petrol,New,2021.0,First,17-671-9098,130355.0,961094.0,Automatic (Tiptronic),Blue,No Service Record,No Current Insurance,Available,Sunroof
Toyota,Accord,XL,Petrol,New,2019.0,Second,11-998-6601,30484.0,675634.0,Manual,Silver,Full Service History,No Current Insurance,Not Available,"Music System, Leather Seats"
Nissan,Sunny,LE,CNG,New,2018.0,First,13-328-4420,146319.0,990483.0,Automatic,Silver,Major Service at 71641 km,Valid Until [date],Available,Sunroof
Nissan,Kwid,SE,CNG,New,2023.0,First,63-999-6951,150363.0,254530.0,Manual,Red,Major Service at 127301 km,No Current Insurance,Not Available,Sunroof
Nissan,Polo,SL,CNG,New,2015.0,Third,92-148-6435,194740.0,219826.0,Manual,White,No Service Record,No Current Insurance,Not Available,Leather Seats
Volkswagen,Polo,LE,CNG,Needs Replacement,2020.0,First,33-850-6926,91177.0,904571.0,Automatic (Tiptronic),Gold,Major Service at 123521 km,No Current Insurance,Available,"Music System, Sunroof, Leather Seats, GPS"
Kia,Seltos,ZXI,CNG,New,2022.0,First,88-790-5477,74767.0,882203.0,Manual,Grey,Full Service History,Valid Until [date],Available,"Sunroof, GPS, Alloy Wheels"
Honda,Camry,EX,Diesel,Needs Replacement,2018.0,First,24-272-4305,26070.0,277539.0,Automatic,Grey,Full Service History,Valid Until [date],Available,"GPS, Sunroof"
Hyundai,Sunny,LE,CNG,Needs Replacement,2018.0,First,14-501-8531,161439.0,511745.0,Automatic (Tiptronic),Silver,No Service Record,No Current Insurance,Available,"Sunroof, Music System"
Honda,Sunny,ZXI,Petrol,Used,2017.0,Third,15-427-5799,21335.0,705060.0,Automatic (Tiptronic),Maroon,Full Service History,No Current Insurance,Available,Alloy Wheels
Nissan,Camry,GT,Petrol,Used,2020.0,Third,16-293-1812,22667.0,901670.0,Automatic (Tiptronic),White,Full Service History,No Current Insurance,Not Available,Leather Seats
Volkswagen,Accord,Highline,Petrol,Used,2022.0,First,38-220-4105,110946.0,308035.0,Automatic (Tiptronic),Black,Major Service at 63073 km,Valid Until [date],Available,"Sunroof, GPS"
Nissan,F-150,LE,Diesel,Needs Replacement,2024.0,Second,66-679-2860,94398.0,984026.0,Automatic,Black,No Service Record,Valid Until [date],Available,"Sunroof, GPS"
Kia,Sunny,RXE,Diesel,New,2018.0,First,69-412-6090,10763.0,850577.0,Automatic,Maroon,Full Service History,Valid Until [date],Not Available,Leather Seats
Ford,Cruze,LE,Petrol,New,2023.0,Third,94-855-8483,79695.0,609365.0,Manual,Red,No Service Record,No Current Insurance,Not Available,"Alloy Wheels, Sunroof, GPS, Music System"
Ford,F-150,Highline,Petrol,Used,2015.0,Third,49-950-4503,88279.0,686489.0,Automatic (Tiptronic),Silver,No Service Record,No Current Insurance,Available,Sunroof
Volkswagen,Camry,ZXI,Diesel,New,2024.0,First,71-911-9150,36654.0,793950.0,Automatic,Red,Major Service at 52489 km,No Current Insurance,Not Available,"Sunroof, Music System, GPS"
Chevrolet,Polo,LE,CNG,Used,2024.0,First,26-880-5195,56562.0,215437.0,Automatic (Tiptronic),Silver,Major Service at 147291 km,No Current Insurance,Not Available,"Alloy Wheels, Leather Seats, Sunroof"
Honda,Seltos,EX,CNG,New,2023.0,Third,52-930-2345,195168.0,253316.0,Automatic,Gold,Full Service History,No Current Insurance,Not Available,Sunroof
Toyota,Cruze,LE,CNG,Needs Replacement,2016.0,Second,47-239-5885,59314.0,229457.0,Manual,White,No Service Record,No Current Insurance,Available,"Leather Seats, Sunroof, GPS"
Toyota,Swift,ZXI,Diesel,New,2020.0,Second,45-186-5601,193940.0,562992.0,Automatic,Red,Full Service History,Valid Until [date],Not Available,"Music System, GPS"
Maruti Suzuki,Camry,ZXI,Petrol,Used,2023.0,First,74-607-1500,123952.0,680035.0,Manual,Gold,Major Service at 140969 km,No Current Insurance,Not Available,"Music System, Leather Seats, Sunroof, Alloy Wheels"
Kia,Camry,ZXI,CNG,Used,2016.0,Second,58-957-3486,99689.0,885964.0,Automatic,Blue,No Service Record,No Current Insurance,Available,"GPS, Leather Seats, Alloy Wheels, Music System"
Hyundai,Sunny,SE,Petrol,Needs Replacement,2023.0,Second,94-910-7668,93837.0,726645.0,Automatic (Tiptronic),Blue,Major Service at 69584 km,Valid Until [date],Available,GPS
Volkswagen,F-150,EX,Petrol,Used,2018.0,Third,61-971-2542,185514.0,962423.0,Automatic,Blue,Full Service History,No Current Insurance,Available,"Music System, GPS, Alloy Wheels"
Hyundai,Swift,Highline,Diesel,Used,2024.0,First,18-783-2629,14829.0,537052.0,Manual,White,Major Service at 110951 km,Valid Until [date],Not Available,"Leather Seats, Music System, Sunroof"
Toyota,Polo,SE,CNG,Needs Replacement,2018.0,First,64-296-2148,110229.0,591383.0,Manual,Silver,Full Service History,Valid Until [date],Not Available,Sunroof
Renault,Seltos,GT,Petrol,Used,2015.0,Third,44-572-5787,188036.0,341646.0,Manual,Blue,Full Service History,Valid Until [date],Available,Music System
Toyota,Kwid,LE,Diesel,New,2015.0,Second,51-433-4111,37113.0,402498.0,Automatic,Maroon,Major Service at 117350 km,No Current Insurance,Available,"Leather Seats, GPS, Sunroof"
Hyundai,Swift,LE,CNG,Used,2020.0,Second,89-354-5945,186779.0,357216.0,Manual,Gold,Major Service at 76438 km,No Current Insurance,Not Available,Sunroof
Honda,Swift,LE,CNG,Used,2024.0,First,46-966-2157,186537.0,595784.0,Manual,Blue,No Service Record,No Current Insurance,Not Available,"GPS, Alloy Wheels"
Hyundai,Sunny,SL,Diesel,Used,2022.0,Second,65-970-1541,147222.0,360033.0,Automatic (Tiptronic),White,No Service Record,No Current Insurance,Not Available,"Sunroof, Leather Seats"
Honda,Polo,GT,Diesel,Needs Replacement,2017.0,Second,77-509-1195,177744.0,701958.0,Automatic (Tiptronic),Silver,Major Service at 67662 km,No Current Insurance,Available,"Music System, Alloy Wheels, Leather Seats"
Honda,Seltos,SL,Diesel,Needs Replacement,2021.0,Third,54-122-6829,108181.0,734193.0,Manual,Red,Full Service History,Valid Until [date],Not Available,"Leather Seats, Music System, Sunroof"
Renault,Cruze,SL,Petrol,Needs Replacement,2023.0,First,13-711-2713,132093.0,548408.0,Manual,White,Full Service History,Valid Until [date],Not Available,"Music System, Alloy Wheels, Leather Seats, GPS"
Ford,Polo,RXE,CNG,New,2015.0,First,50-196-2517,123732.0,708103.0,Manual,White,Major Service at 127361 km,Valid Until [date],Available,Sunroof
Renault,Polo,LE,Diesel,Used,2020.0,Third,31-880-3620,103479.0,492493.0,Automatic (Tiptronic),Silver,Full Service History,No Current Insurance,Not Available,Sunroof
Hyundai,Kwid,XL,Petrol,New,2017.0,Second,38-151-8776,175447.0,287724.0,Automatic,Maroon,Full Service History,No Current Insurance,Available,Sunroof
Toyota,Camry,LE,Diesel,New,2022.0,Second,66-305-1886,105427.0,586167.0,Manual,Gold,Full Service History,No Current Insurance,Not Available,"Music System, GPS, Alloy Wheels"
Ford,Elantra,LE,CNG,New,2020.0,Second,35-351-7241,191026.0,607824.0,Automatic,Black,Full Service History,Valid Until [date],Available,Sunroof
Ford,Elantra,SL,Petrol,Used,2015.0,Second,59-873-8324,126683.0,945525.0,Automatic,Maroon,No Service Record,Valid Until [date],Not Available,Sunroof
Honda,F-150,RXE,Diesel,Needs Replacement,2021.0,Third,70-936-1828,17184.0,341688.0,Manual,Gold,No Service Record,No Current Insurance,Not Available,"GPS, Leather Seats, Alloy Wheels, Sunroof"
Nissan,Seltos,ZXI,Petrol,Used,2019.0,First,82-434-9466,178600.0,520361.0,Automatic (Tiptronic),Silver,No Service Record,No Current Insurance,Not Available,Sunroof
Maruti Suzuki,Sunny,Highline,Petrol,New,2019.0,First,95-361-3189,154962.0,300495.0,Automatic (Tiptronic),Blue,Full Service History,No Current Insurance,Not Available,Sunroof
Maruti Suzuki,Polo,LE,Diesel,New,2019.0,Second,98-380-4877,138540.0,393986.0,Automatic (Tiptronic),Grey,Major Service at 131188 km,No Current Insurance,Available,"Sunroof, Leather Seats, Alloy Wheels"
Maruti Suzuki,Swift,LE,CNG,Needs Replacement,2024.0,Second,95-948-7859,56651.0,904235.0,Automatic,Blue,Full Service History,No Current Insurance,Not Available,"Sunroof, Music System, GPS"
Renault,Seltos,ZXI,Petrol,Needs Replacement,2017.0,First,62-879-6252,118148.0,721757.0,Automatic (Tiptronic),Grey,Full Service History,No Current Insurance,Available,"Alloy Wheels, Leather Seats"
Nissan,Cruze,SE,Diesel,Used,2023.0,Third,48-380-3777,105901.0,710620.0,Manual,Silver,No Service Record,No Current Insurance,Available,Sunroof
Kia,Sunny,EX,CNG,Used,2015.0,Third,11-816-3233,49491.0,331087.0,Automatic (Tiptronic),Blue,Full Service History,Valid Until [date],Available,"Music System, Sunroof, Alloy Wheels, GPS"
Nissan,Kwid,XL,CNG,New,2015.0,Second,86-990-8767,37083.0,863417.0,Automatic,White,Major Service at 98242 km,No Current Insurance,Not Available,"Alloy Wheels, Sunroof, Music System, Leather Seats"
Honda,Polo,XL,CNG,New,2018.0,Third,11-706-8956,113607.0,524216.0,Automatic (Tiptronic),Maroon,Major Service at 144888 km,No Current Insurance,Not Available,Music System
Renault,Seltos,Highline,CNG,Needs Replacement,2022.0,Third,99-369-3171,122982.0,583214.0,Automatic,Gold,Full Service History,Valid Until [date],Not Available,"GPS, Leather Seats, Sunroof"
Ford,F-150,EX,Petrol,Used,2023.0,Third,54-429-5553,37503.0,987575.0,Automatic (Tiptronic),Gold,No Service Record,No Current Insurance,Available,"Leather Seats, GPS, Sunroof"
Volkswagen,Kwid,XL,Diesel,Needs Replacement,2016.0,First,83-399-4891,131786.0,688699.0,Automatic,White,Full Service History,Valid Until [date],Available,"Sunroof, Music System, Alloy Wheels"
Nissan,Sunny,GT,Diesel,Used,2019.0,Second,31-612-3323,82900.0,922120.0,Automatic,Grey,Full Service History,No Current Insurance,Not Available,"Alloy Wheels, Leather Seats, Sunroof, Music System"
Renault,Camry,GT,Diesel,New,2016.0,Third,15-759-2862,112886.0,390732.0,Automatic,Grey,Full Service History,No Current Insurance,Available,"Music System, Sunroof, Leather Seats, Alloy Wheels"
Volkswagen,Elantra,XL,Petrol,Needs Replacement,2020.0,Third,51-554-7867,55156.0,999826.0,Manual,Blue,Full Service History,Valid Until [date],Available,Music System
Chevrolet,Accord,SE,Petrol,Needs Replacement,2016.0,First,33-548-3997,86104.0,515496.0,Automatic,Silver,Full Service History,Valid Until [date],Not Available,"GPS, Sunroof"
Ford,Swift,SL,Petrol,Needs Replacement,2022.0,Second,68-973-6961,51080.0,911530.0,Automatic (Tiptronic),Silver,No Service Record,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, GPS"
Chevrolet,Polo,RXE,Diesel,Used,2015.0,First,59-907-1467,137273.0,667416.0,Automatic,Blue,Full Service History,No Current Insurance,Available,Sunroof
Renault,Kwid,SL,CNG,New,2015.0,First,58-448-4834,100918.0,237092.0,Manual,Grey,Full Service History,Valid Until [date],Available,"Leather Seats, GPS"
Honda,Elantra,ZXI,Petrol,Used,2019.0,First,10-818-1945,16057.0,931274.0,Manual,Blue,Full Service History,Valid Until [date],Available,"Leather Seats, GPS, Alloy Wheels, Sunroof"
Hyundai,Camry,GT,CNG,New,2024.0,Third,22-146-8933,101536.0,725806.0,Automatic (Tiptronic),Blue,Major Service at 96712 km,No Current Insurance,Available,Sunroof
Volkswagen,Elantra,LE,Diesel,Needs Replacement,2022.0,Second,20-464-5005,72115.0,231741.0,Automatic (Tiptronic),Maroon,No Service Record,No Current Insurance,Not Available,"Leather Seats, Music System, Sunroof, GPS"
Toyota,Elantra,EX,Petrol,Used,2023.0,Second,30-512-8762,130116.0,803374.0,Automatic,White,Full Service History,Valid Until [date],Not Available,"Alloy Wheels, Sunroof, Music System"
Renault,Elantra,LE,Diesel,Needs Replacement,2021.0,First,41-763-7694,155364.0,328460.0,Manual,Gold,No Service Record,Valid Until [date],Not Available,Leather Seats
Honda,Polo,Highline,Petrol,New,2023.0,First,24-965-4772,187144.0,570370.0,Automatic,Grey,No Service Record,Valid Until [date],Not Available,"Music System, Sunroof, Leather Seats"
Nissan,Kwid,LE,Petrol,New,2021.0,Third,34-642-5529,142642.0,235923.0,Automatic,Grey,Full Service History,Valid Until [date],Available,"GPS, Music System, Leather Seats, Alloy Wheels"
Maruti Suzuki,Cruze,Highline,Diesel,Needs Replacement,2018.0,First,11-681-9039,176522.0,992011.0,Automatic,White,Major Service at 109156 km,Valid Until [date],Not Available,"Alloy Wheels, GPS, Leather Seats, Sunroof"
Maruti Suzuki,Polo,RXE,Petrol,Used,2021.0,Third,46-229-7118,140329.0,257411.0,Automatic,Black,No Service Record,No Current Insurance,Available,GPS
Ford,Kwid,EX,Petrol,Used,2017.0,Third,77-838-3393,40051.0,816252.0,Automatic,Blue,Full Service History,Valid Until [date],Available,"Music System, Leather Seats, GPS"
Ford,F-150,ZXI,Diesel,Used,2015.0,First,28-199-9701,130427.0,459124.0,Automatic,Maroon,Full Service History,No Current Insurance,Not Available,Sunroof
Hyundai,Elantra,SL,CNG,Used,2024.0,Second,99-357-3646,174680.0,844990.0,Automatic,Red,Full Service History,Valid Until [date],Not Available,Leather Seats
Ford,Accord,RXE,CNG,Needs Replacement,2023.0,Second,92-385-5879,88841.0,961035.0,Automatic (Tiptronic),Black,Major Service at 120515 km,No Current Insurance,Available,Sunroof
Nissan,Camry,GT,Petrol,New,2023.0,Second,93-275-1615,181810.0,414847.0,Automatic,Maroon,Major Service at 54753 km,No Current Insurance,Available,Sunroof
Toyota,Camry,GT,Petrol,Used,2015.0,First,85-430-8660,41499.0,226342.0,Automatic,Silver,Full Service History,Valid Until [date],Not Available,"Leather Seats, Sunroof, Music System"
Hyundai,Polo,LE,Petrol,Needs Replacement,2022.0,Third,53-122-9264,176138.0,290316.0,Automatic (Tiptronic),Gold,Major Service at 70213 km,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Music System, GPS"
Maruti Suzuki,Seltos,XL,Diesel,New,2016.0,Third,81-421-5774,43997.0,532913.0,Automatic,Gold,No Service Record,No Current Insurance,Not Available,"Alloy Wheels, Music System"
Maruti Suzuki,Swift,XL,Petrol,New,2019.0,Third,65-328-9616,62588.0,215399.0,Automatic,White,No Service Record,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Music System"
Volkswagen,Polo,SE,Petrol,Used,2020.0,Second,80-585-8957,43167.0,594200.0,Automatic (Tiptronic),Gold,Full Service History,Valid Until [date],Available,GPS
Hyundai,Elantra,Highline,Diesel,New,2019.0,Third,68-374-6300,58367.0,365559.0,Automatic,Red,No Service Record,No Current Insurance,Not Available,"GPS, Sunroof, Leather Seats, Alloy Wheels"
Volkswagen,Polo,XL,Diesel,Needs Replacement,2020.0,Second,71-303-3696,73458.0,818775.0,Automatic (Tiptronic),Blue,No Service Record,Valid Until [date],Not Available,Music System
Ford,Camry,EX,CNG,Used,2021.0,First,37-948-4995,189789.0,919401.0,Automatic (Tiptronic),Gold,Major Service at 132189 km,Valid Until [date],Not Available,Sunroof
Volkswagen,Polo,LE,CNG,Needs Replacement,2022.0,Third,75-986-3980,172326.0,916414.0,Manual,Black,No Service Record,Valid Until [date],Available,Sunroof
Toyota,Polo,LE,Petrol,Used,2020.0,First,28-711-5376,156039.0,965260.0,Manual,Blue,Full Service History,Valid Until [date],Not Available,"Leather Seats, GPS"
Toyota,F-150,LE,Diesel,New,2019.0,Second,26-351-9026,118586.0,325004.0,Automatic (Tiptronic),Grey,Full Service History,Valid Until [date],Available,Leather Seats
Honda,Seltos,LE,Petrol,Needs Replacement,2024.0,Third,84-645-3316,171072.0,456138.0,Automatic (Tiptronic),Silver,Full Service History,Valid Until [date],Available,Sunroof
Honda,Polo,LE,Diesel,New,2021.0,Third,11-269-1338,58915.0,588304.0,Manual,Silver,Full Service History,No Current Insurance,Not Available,Music System
Hyundai,Accord,XL,CNG,Used,2017.0,Third,57-753-4327,42729.0,361435.0,Automatic,Grey,No Service Record,No Current Insurance,Available,Sunroof
Chevrolet,Camry,LE,Diesel,Needs Replacement,2018.0,Second,65-965-4404,163183.0,615470.0,Manual,Gold,Full Service History,No Current Insurance,Available,"GPS, Alloy Wheels, Music System"
Maruti Suzuki,Seltos,XL,Petrol,Needs Replacement,2020.0,First,22-653-6852,136853.0,412542.0,Manual,Maroon,Major Service at 108502 km,No Current Insurance,Available,"Leather Seats, Alloy Wheels, Sunroof, GPS"
Renault,Seltos,Highline,Diesel,Needs Replacement,2021.0,First,71-109-7209,169431.0,926621.0,Manual,Grey,Full Service History,Valid Until [date],Available,"Music System, Leather Seats, Alloy Wheels, Sunroof"
Kia,Kwid,LE,Petrol,New,2023.0,Second,70-287-9677,19867.0,260186.0,Manual,Maroon,Major Service at 87434 km,Valid Until [date],Available,"Leather Seats, GPS, Music System"
Chevrolet,Cruze,LE,CNG,Needs Replacement,2023.0,First,37-228-3929,14359.0,893302.0,Manual,White,No Service Record,No Current Insurance,Available,"Sunroof, Music System, GPS"
Maruti Suzuki,Polo,GT,CNG,Needs Replacement,2024.0,Second,73-816-6446,123457.0,643563.0,Automatic (Tiptronic),Gold,No Service Record,Valid Until [date],Not Available,Music System
Honda,Camry,ZXI,CNG,New,2017.0,First,52-742-8050,150625.0,744971.0,Automatic,Gold,No Service Record,No Current Insurance,Not Available,Leather Seats
Toyota,Accord,XL,Petrol,New,2016.0,First,94-727-1099,78725.0,997807.0,Manual,Silver,Major Service at 82656 km,No Current Insurance,Available,"Music System, Leather Seats"
Ford,Swift,SE,Diesel,New,2019.0,Third,35-695-2742,84597.0,770990.0,Automatic (Tiptronic),Silver,Major Service at 67892 km,No Current Insurance,Not Available,"Music System, Sunroof, GPS, Alloy Wheels"
